content,label,title,tag,pre_label,confidence,pre_label_round
新华网 ： 欧洲 移民 又 推新 渠道 ， 10 万 瑞典克朗 （ 约 10 万元 RMB ） 成立 一家 公司 即可 获 全家 居留 许可 。 无 经营范围 限制 ， 无 员工 数量 要求 ， 无须 收入 证明 。 即可 与 瑞典人 享有 同等 的 “ 从 摇篮 到 坟墓 ” 的 福利 与 政策 ， 免费 教育 ， 免费 医疗 ， 父母 津贴 ， 儿童 津贴 ， 学习 津贴 ， 失业 救济 同时 享有 。,1,[ ' 【 10 万元 可 全家 移民 瑞典 ？ 】 ' ],[ ],1.0,0.9999991,0.89876246
［ 人权 事务 ］ 九名 朝鲜人 近日 在 越南 被捕 并 随后 被 转移 至 中国 。 联合国 人权 高专 办 对此 表示 警觉 ， 担心 他们 或许 已经 被 遣返回国 ， 并 可能 面对 极为 严重 的 人权 侵犯 风险 。,0,[ ],[ ],1.0,0.9999991,0.99463135
靖江市 公安局长 陆胜民及 市政府 公务员 陆建波 之子 当街 对 刘某 女孩 非礼 （ 摸奶 、 摸 阴部 ) ， 遭 女孩 反抗 ， 两人 一气之下 从 车上 拿出 砍刀 连 砍 刘某 34 刀 ， 并 当众 狂叫 ： 贱 女人 你 逼 是 金 做 的 ？ 摸 一下 会 死 ？ 砍死 你 ！ 知道 我们 是 谁 吗 ？ 女孩 叔叔 和 弟弟 讨要 说法 ， 被 警方 关押 。,1,[ ' 【 被 当街 摸 阴部 时 反抗 ， 女孩 遭官 二代 狂 砍 ！ 】 ' ],[ ],1.0,0.9999991,0.99934185
武汉 领导 穿越 了 吗 ？ ？ 恢复 四 人大 轿 ！ ！ ！,1,[ ],[ ],1.0,0.9999991,0.9988466
摘要 ： 伯明翰 主席 杨家 诚 被 香港 警方 抓走 ， 罪名 是 巨额财产 不明 。 更 多 消息 还 在 进一步 调查 了解 中 。 十字 会 郭 会长 挣 的 钱 流到 香港 让 杨家 诚 洗钱 ， 郭美美 出事 了 香港 的 廉政公署 顺着 这个 线索 把 杨嘉诚 挖出来 了 。,1,[ ' 【 郭美美 出事 了 廉政公署 “ 威威 ” 】 ' ],[ ],0.0,0.9999991,0.026936634
打脸 贴 来 了 ， 刚才 谁 说 壹 基金 和 中国红十字会 没有 关系 的 ？ 壹 基金 网站 英文版 写 的 清清楚楚 ： 所有 捐款 会 全数 交给 中国红十字会 。 虽然 说 了 作为 壹 基金项目 资金 ， 但是 钱进 了 红十字会 ， 壹 基金 还有 能力 管 么 ？ 中国红十字会 是 少数几个 没有 加入 国际红十字会 的 ， 各种 原因 ， 是 人 估计 都 能 想到,1,[ ],[ ],1.0,0.9999991,0.99562156
近日 ， 陕西 城固县 莲花 街道 杜家 漕 村主任 马 卫东 给 儿子 办 喜宴 时 ， 因 申请报告 没 通过 ， 向 街道 提出 辞职 。 事发 后 街道办 党委 免去 其村 党支部 委员 职务 。 昨天 该村 召开 村民 代表大会 ， 最终 决定 通过 马 卫东 的 辞职报告 ， 村主任 补选 工作 将 择日 进行 。 （ 央视 记者 闫 星光 王志杰 ）,0,[ ' 【 村主任 辞职 为子 办 婚宴 辞职报告 已 通过 】 ' ],[ ],0.0,0.9999991,0.021178417
总理 您好 ， 很 高兴 能够 见到 您 ， 虽然 是 以 这样 特殊 的 视频 方式 。 过去 一年 香港 因为 这场 特殊 疫情 饱受 打击 。 我们 知道 您 一直 心系 香港 ， 香港 未来 两年 将 进入 选举 年 ， 而 此时 全国人大 会议 就 完善 香港 的 选举 制度 作出 了 决定 ， 人大常委会 将 就 香港 选举 的 相关 法律 进行 修改 ， 想 请教 中央政府 ...,0,[ ' 【 凤凰卫视 记者 】 ' ],[ ' 总理 记者会 ' ],0.0,0.9999991,7.404256e-05
快讯 ： （ 李登辉 今天 凌晨 心脏病 复发 身亡 ） 台北 消息 ： 中华民国 前 总统 （ 1988 — 2000 年 在 任 ） ， 国民党 、 台联党 、 有 台独 教父 之称 的 李登辉 、 今天 凌晨 在 其 家中 心脏病 复发 抢救无效 死亡 .,1,[ ],[ ],1.0,0.9999991,0.99989295
"1 、 全民 免费 医疗 ， 治病 不 需要 任何 费用 。 2 、 俄罗斯联邦 实现 了 学龄前 ， 基础 和 中等职业 教育 的 强制性 和 完全免费 ， 并 提供 免费 午餐 。 3 、 在 俄罗斯 女 55 岁 ， 男 60 岁 就 可以 领取 养老金 ， 不管 你 有没有 为 国家 工作 过 。 4 、 住房 虽然 私有化 了 , 但 物业管理 、 房屋 修缮 、 水 、 电 ， 仍 由 国家 承担 。",1,[ ' 【 解体 后 你 不 知道 的 俄罗斯 】 ' ],[ ],0.0,0.9999991,0.21963768
很多 国内外 的 记者 前去 采访 吉林 爆炸 事故 伤亡者 家属 ， 讽刺 的 是 难 属们 几乎 只 接受 境外 及 港台 媒记 的 采访 。 难属 说 ： “ 你们 这些 吃 政府 饭 的 媒体 ， 我 就算 说 了 你们 敢写 敢 登 吗 ？ 还是 不要 浪费 大家 时间 了 。 ” 几位 国内 的 媒记 识趣 的 走开 了 ， 中国 媒体 人 的 悲哀 啊 ！ 晏耀斌,1,[ ' 【 中国 媒体 人 的 悲哀 】 ' ],[ ],1.0,0.9999991,0.99984187
解密 哥 ： 姜瑜 ： “ 根据 国际公约 ， 众所周知 ， 美国 使馆区 是 美国 领土 ， 他们 那里 检测 到 的 数据 ， 只能 说明 美国 的 空气质量 不好 。 ” — — 这 段 不可思议 的话 ， 竟然 是 真的 ！,1,[ ' 【 难以置信 】 ' ],[ ],1.0,0.9999991,0.99929315
党内 奇闻 ！ 书记 实名 举报 市长 ！ 河南 息县 项店 镇 书记 洪友强 举报 息县 书记 张富治 ： 张 贪污受贿 4.6 亿 ！ 勾结 黑社 贩卖毒品 ， 开 赌场 ！ 强迫 少女 卖淫 ！ 包养 有 三名 二奶 ， 奸淫幼女 8 人 ！ 后 耗费 9600 万向 省 领导 买 得 信阳市 副 市长 官帽 ！ 张 把 政府 工程 承包 给 其 兄张 富山 ， 获利 三个 亿 ！ 张 时常 把 女 下属 叫 办公室 进行 开光 ！,1,[ ],[ ],1.0,0.9999991,0.99998486
石家庄 可真行 ！ 转自 网友 ： 河北 石家庄 交警 ， 直播 夜查 酒 驾 ， 当时 500 多人 在 看 直播 。 视频 里 这个 司机 自己 都 已经 承认 喝酒 了 ， 结果 来 了 个 关系户 警队 领导 ， 直接 把 直播员 支 走 ， 然后 偷偷 把 人 放走 了 ， 还 谎称 吹出来 的 指数 是 0 。 。 。 填鸭式 教育 受害者 的 微博 视频,1,[ ],[ ],1.0,0.9999991,0.9998372
全国人大常委会办公厅 特约 研究员 王锡 锌 在 《 新闻 1 + 1 》 节目 透露 ： 我国 公款吃喝 、 公费 出国 、 公车 开支 一年 19000 亿 。 王 提供 的 数字 ， 让 主持人 柴静 很 吃惊 ， 重复 问 ： 您 再说 一遍 ， 是 多少 ？ 王 再次 肯定 地说 ： 公款 接待 、 公费 出国考察 、 公车 ， 一年 19000 亿 ， 占 行政 开支 的 60% 念起 向善,1,[ ' 【 19000 亿 ? 中国 官员 行政 开支 】 ' ],[ ],1.0,0.9999991,0.97367084
今天上午 9 : 30 ， 云南 昭通 巧家 发生 一起 爆炸案 ， 现场 目击者 称 ， 一 女性 拆迁户 被 通知 到 县政府 拆迁办 签 协议 的 时候 带 了 炸药 ， 在 协商 时 引爆 了 炸药 ， 导致 该 女子 和 两名 工作人员 当场 死亡 ， 4 名 工作人员 受伤 。 现场 已经 被 戒严 。 方振宁,1,[ ' 【 烈 女子 炸 县政府 拆迁办 ！ 3 死 4 伤 ！ 】 ' ],[ ],1.0,0.9999991,0.98974824
美国 驱逐 了 5000 多名 伊朗 高官 的 子女 ， 同时 冻结 了 他们 在 美的 近 1500 亿美元 银行存款 。 其实 所谓 私有财产 神圣不可 侵犯 根本就是 一句 废话 ， 这些 人去 到 哪里 ， 永远都是 在 危墙 之下 。 全世界 所 奉行 的 都 是 君要 臣 死臣 不得不 死 。 建议 把 “ 海大 鱼 ” 列入 高考 范围 。,1,[ ],[ ],1.0,0.9999991,0.99971235
忍者 QS ： 江苏省 东海县 女镇 党委书记 徐艳 ， 因不愿 陪 县委书记 关永健 上床 ， 竟然 被 警察 毒打 致 子宫 破裂 。 徐艳 一怒 揭开 6 亿 贪污 大案 --- 东海县 石梁河水库 水淹 地 补偿款 案 ， 县委书记 关永健 一个 人竟 贪污 6 亿多元 。 关永健 每年 搞 全县 科级 干部 大 调整 ， 仅 此 每年 受贿 2000 万 以上 。 -- 转自人网,1,[ ],[ ],1.0,0.9999991,0.99873865
盘 嘞 个 盘 : 百度 查不到 ， 去 日本 雅虎 看 了 下 ， 最右 居然 是 真的 ， 更悲 催 的 是 上面 还 写 着 3000 万円 的 资金 中有 870 万円 用于 建设 ， 其余 被 分掉 了 （ 大家 / / 蔡成平 : 国人 只 知道 日本 死 不 认罪 ， 又 有 谁 知道 南京大屠杀 纪念馆 是 日本 方面 再三 提议 、 且 主动 出资 、 负责 设计 修建 的,1,[ ],[ ],1.0,0.9999991,0.99987715
转发 ， 求证 ： 因 “ 徐艳门 ” 事件 闻名 网络 的 江苏省 东海县 县委书记 关永健 再 爆 桃色新闻 ！ 消息 称 ， 2008 年 时任 东海县 县长 的 关永健 贪污 了 石梁河水库 的 6 亿 移民 款后 ， 在 六星级 的 北京 国际 俱乐部 饭店 的 总统 套间 花 1500 万不带 套 嫖 了 电影明星 Z ， 致使 二人 后来 都 患 了 生殖器 癌 。,1,[ ' 【 幽默 段子 】 ' ],[ ],1.0,0.9999991,0.9997867
人家 的 原话 是 “ 我们 认为 应该 禁止 那些 禁止 自己 人民 访问 这个 社交 平台 的 国家 的 政府 官员 访问 这个 社交 平台 。 ” 没学过 英语 吗 ？ 还是 没学过 中文 ？,0,[ ],"[ ' 美 共和党 议员 要求 推特 封禁 中国 账户 ' ,   ' 民族主义 ' ]",0.0,0.9999991,9.629463e-06
实 事实 办 提升 人民 群众 幸福感 - 民惟邦本 ， 本固邦宁 。 政府 工作 报告 中 把 民生 福祉 工程 列为 十大 战略 工程 之一 ， 计划 在 “ 十三 五 ” 期间 ， 实现 教育 、 卫生 、 就业 、 保障 等 七个 方面 的 大 提升 ， 用建 机制 、 补短 板 、 兜 底线 的 方式 解决 民生问题 ， 实 事实 办 提升 人民 群众 幸福感 - 晋城 新闻网,0,[ ' 【 两会 特稿 】 ' ],[ ' 2016 年 晋城 两会 ' ],0.0,0.9999991,0.0050539887
又 出来 个 一顿 只 吃 一个 菜 的 张 副省长 ， 谈 廉政 感想 。 坐在 这么 豪华 的 包厢 吃 半盘 菜装 啥 屄 ？ ? ? ? ? ? ? 2 天山 北路,1,[ ],[ ],1.0,0.9999991,0.9929778
中国红十字会 是 唯一 不 加入 国际红十字会 的 一个 会员国 ， 因为 加入 国际红十字会 需要 账务 透明 ， 公开化 。 对此 ， 中国红十字会 的 解释 是 ： 我们 有 自己 的 一套 ， 因为 如果 加入 国际红十字会 的话 ， 可能 在 很多 行动 、 人事 这些 管理 的 安排 ， 要 接受 人家 的 规格 ， 而 这 是 在 干涉 中国 内政 。,1,[ ],[ ],1.0,0.9999991,0.9993107
30 日 习近平 在 巴黎 会见 奥巴马 时 强调 ， 中美 两国应 坚持 不 冲突 不 对抗 、 相互尊重 、 合作 共赢 原则 ， 从 双边 、 地区 、 全球 各个 层面 推进 两 国 务实 交流 合作 。 双方 要 共同努力 ， 确保 两国关系 继续 健康 稳定 发展 。 ( 央视 记者 王宇波 ),0,[ ' 【 习近平 会见 奥巴马 强调 中美要 牢牢 把握 构建 新型 大国 关系 正确方向 】 ' ],[ ' 习 主席 出席 巴黎 大会 ' ],0.0,0.9999991,3.9847636e-09
赵 红霞 女士 : 你 创造 了 一次 单兵作战 就 扳倒 了 10 多名 厅级 贪官 的 骄人 战绩 。 女人 的 一生 应当 这样 度过 ， 当 回首往事 的 时候 ， 她 不至于 因为 虚度年华 而 痛悔 ， 也 不至于 因为 过去 的 碌碌无为 而 羞愧 ， 在 临死 的 时候 ， 她 能够 说 ； 我 的 整个 生命 和 全部 精力 ， 都 已 献给 世界 上 最 壮丽 的 事业 ， ----- 为 人类 的 反腐 而 斗争 。,1,[ ],[ ],1.0,0.9999991,0.99962354
周孝正 ： 98 年 ， 有 三名 福建 工人 在 以色列 被 炸死 ！ 以 政府 找到 中国使馆 商议 赔偿 及 处理 后事 ， 中 使馆 以 三名 工人 是 偷渡客 为 由 不予理睬 ！ 以 政府 对此 硬是 一查到底 ， 后来 不远万里 来到 福建 ， 把 受害者 骨灰 交到 家属 手中 、 向 三名 受害者 各赔 了 70 万美元 。 这钱 后来 还 被 我们 政府 收 了 每人 18 万 的 税 ！,1,[ ' 【 主权在民 ， 才 有 人权 】 ' ],[ ],1.0,0.9999991,0.99971336
美国 总统 特朗普 10 月 29 日 在 接受 美媒 Axios 采访 时说 ， 正 计划 签署 一项 行政命令 ， 取消 “ 非 美国 公民 的 孩子 只要 出生 在 美国 就 可以 获得 公民 身份 ” 的 政策 。 特朗普 说 ， 已经 通过 律师 提出 了 终止 这项 政策 的 想法 。 “ 人们 总是 告诉 我 ， 你 需要 一个 宪法 修正案 ， 你 猜 怎么 c,0,[ ' 【 特朗普 称 计划 取消 “ 在 美 出生 即 获 公民权 ” 政策 】 ' ],[ ],0.0,0.9999991,0.00038636866
神秘 】 他们 有钱 ， 有权 ， 有势 ， 有名 ， 唯一 没有 的 就是 安全感 。 一本 美国 护照 好比 传说 中 的 软猬 甲 ， 金钟罩 铁布衫 ， 给 他们 一种 贴身 的 安全感 ， 使 他们 游走 于正邪 善恶 间 时 刀枪不入 ， 辗转 腾挪 时 毫发 无 伤 。 美国 护照 真是 一部 通往 武林 至尊 宝座 必修 的 神功 秘籍 呀 。 杨澜 终于 承认 自己 是 美国 国籍 的 人大代表 了 。,1,[ ],[ ],1.0,0.9999991,0.99716944
安理会 公开 会上 ， 中国 常驻 联合国 副 代表 王民 阐明 了 中方 立场 ， 反对 安理会 审议 朝鲜人 权 局势 ， 称 朝鲜人 权 局势 不 构成 对 国际 和平 与 安全 的 威胁 。 详见 ：,0,[ ' 【 中国 反对 联合国 讨论 朝鲜人 权 】 ' ],[ ' 时局 ' ],0.0,0.9999991,0.086894296
名字 改啦 3 : 我 最 佩服 的 是 一个 叫 张海迪 的 人 ， 上 小学 的 时候 就 听说 她 得 了 癌症 ， 活不了 几天 了 ， 还 说 她 腰椎 以下 瘫痪 ， 我 是 含 着 眼泪 读完 她 的 事迹 的 。 今天 ， 我 的 同学 都 有 得 癌症 死去 的 了 ， 她 不但 没有 死 ， 听说 还 能 翘着 二郎腿 了 ， 最牛 B 的 是 还 学会 了 自己 开车 。 最最 牛 逼 的 是 她 还 移民 德国 鸟 ！,1,[ ' 【 坚强 的 生命 】 ' ],[ ],1.0,0.9999991,0.9819821
近日 有 网友 爆料 称 ， 平潭 森林 公安局 局长 林庆标 、 东澳 卫生院 院长 等 人 ， 在 夜总会 包厢 聚众闹事 ， 打砸 毁坏 包厢 电视 等 设备 ， 后 扯 着 外套 蒙头 离开 。 当地 纪委 表示 已 接到 举报 ， 正 进行 调查 。 今年 7 月 一份 任免 通知 显示 ， 林庆标 为 森林 公安局 副局长 。,0,[ ' 【 福建 一 公安 副局长 被 指 打砸 夜总会 】 ' ],[ ' 万象 ' ],0.0,0.9999991,0.00028083497
1994 年 前后 ， 中 美 入世 谈判 最 艰难 的 时刻 ， 美方 突然 向 中方 提出 ： 在 全世界 都 实行 双休日 的 今天 ， 中国 必须 尊重人权 ， 也 给 中国 人 双休日 ， 并 把 这 一项 作为 入世 条件 之一 。 于是 ， 1995 年 5 月 1 日起 ， 我国 开始 实行 双休日 工作制 。 我们 到底 应该 感谢 谁 ？,1,[ ' 【 是 谁给了 中国 人 双休日 】 ' ],[ ],1.0,0.9999991,0.99971944
阳朔 变 泽国 ， 似乎 未见 官媒 报道 ， 都 忙 着 帮美帝 人民 监督 美帝 政府 了 。 — — 摘自 网络,1,[ ],[ ],0.0,0.9999991,0.2681118
首尔 、 台北 、 北京 的 公务车 数量 分别 是 ： 47 辆 、 20 辆 、 70 万辆 。,1,[ ],[ ],1.0,0.9999991,0.7077799
2009 年 中国 援助 赞比亚 3270 亿 卡瓦 查 ， 约合 1300 亿 人民币 。 商务部 链接 ：,1,[ ],[ ' 赞比亚 中国 公民 遇害案 现场 ' ],1.0,0.9999991,0.99844146
习访 印 期间 和 夫人 彭丽媛 前往 甘地 墓 敬献 花圈 。 我 不 理解 的 是 ： 毛泽东 纪念堂 建成 至今 几十年 ， 有 上 千位 外国 领导人 来 我 朝 访问 ， 为什么 就 没 一个 外国 元首 到 纪念堂 去 拜谒 一下 呢 ？ 为什么 ？ 毛粉们 不是 说 ： “ 全世界 都 敬佩 我们 毛泽东 吗 ？ ” ( 网摘 ),1,[ ],[ ],0.0,0.9999991,0.12673104
从 视频 里 的 表现 只能 看出 王某 是 颐指气使 惯 了 的 ， 小事 体现 态度 作风 问题 ， 这要 搁 建国初期 ， 最起码 撤销 党内 职务 吧 。 一年 半 不能 升职 ， 不痛不痒 ， 影响 不 大 ， 调任 其他 岗位 还 不是 该 咋 咋 。,0,[ ],[ ' 怒 怼 大连 卢 书记 志愿 小伙 回应 ' ],0.0,0.9999991,0.00010034943
意大利 外交部长 指责 华春莹 在 Twitter 散播 假消息 。 他 表示 ： 很多 意大利人 在 播放 中国国歌 并 高声 谢谢 中国 ， 完全 是 假 的 。 意大利 現在 有 很多 严肃 的 事情 要 处理 ， 请 中国 不要 再 添麻烦 让 他们 也 要 花 时间 处理 假新闻 。,1,[ ],[ ],1.0,0.9999991,0.92490447
张海迪 ， 你 现在 可以 跷 二郎腿 了 ， 可以 开车 了 ， 看来 你 的 腿 已经 好 了 ， 可是 你 为什么 不 告诉 大家 呢 ， 为什么 还要 瞒 着 大家 呢 ？ 至于 你 的 德国 国籍 问题 ， 你 更是 没有 公开 澄清 ， 不管 大家 问 你 多少 遍 ， 你 始终 沉默 ， 难道 这 就是 你 对 那些 关心 你 的 人 应有 态度 ？,1,[ ],[ ],1.0,0.9999991,0.6768925
仁义 之邦 驰援 缺粮 印度 缺粮 印度 是非 多 ， 大度 驰援 仁义 卓 。 但愿 阿三长 记性 ， 念恩 救命 诵 佛陀 。,1,[ ],[ ],1.0,0.9999991,0.9998515
在 韩国 当 总统 ， 还 不如 在 中国 做个 小学校长 … …,1,[ ],[ ],1.0,0.9999991,0.9888248
"据 香港 TVB 电视台 报道 ， 伯明翰 主席 杨家 诚 被 香港 警方 抓走 ， 罪名 是 巨额财产 不明 , 更 多 消息 还 在 进一步 调查 了解 中 。 十字 会 郭 会长 挣 的 钱 流到 香港 让 杨家 诚 洗钱 ， 大陆 的 公安 不敢 管 ， 但 香港 的 廉政公署 顺着 这个 线索 把 杨嘉诚 挖出来 了 ! — — 感谢 香港廉政公署 ， 郭美美 以及 红会 真相 既 将 浮出 水面 ！",1,[ ' 【 2013 年 郭美美 续集 】 ' ],[ ],1.0,0.9999991,0.9901819
① 一个 人 如果 只 想到 自己 ， 那 是 最 可耻 的 ； 一个 人 如果 只 为 自己 活着 ， 那 就 不如 死 掉 。 ② 说大话 ， 说 假话 ， 一害 自己 ， 二害 国家 。 ③ 我 死 后 ， 把 我 的 骨灰 送 家乡 … 把 它 埋 了 ， 上头 种 一棵 苹果树 ， 让 我 最后 报答 家乡 土地 、 父老乡亲 。 1974 年 的 今天 ， 彭德怀 含冤 逝世 。 沉痛 缅怀 ！,0,[ ' 【 彭德怀 说 】 ' ],[ ' 历史 上 的 今天 ' ],0.0,0.9999991,0.008794666
： 她 是 一个 女人 ， 却 睡 了 11 位 重庆 高官 ； 她 只用 一张 床单 ， 却 揭开 了 重庆 反腐 序幕 ； 她 拿到 的 仅仅 是 劳动所得 ， 却 让 贪官 丢 了 亿万家财 ； 她 不是 党员 ， 却 深入虎穴 反腐 ； 她 是 一个 人 在 前线 战斗 ， 身后 却 站 了 千千万万 站 着 说话 不用 腰疼 的 我们 。 她 就是 — — — — 赵 红霞 ！ ！,1,[ ' 【 2012 感动 中国 — — 反腐 斗士 赵 红霞 】 ' ],[ ],1.0,0.9999991,0.9988544
于 丹 终于 说 了 ： 中国 的 省部级 干部 基本 都 是 高官 生 的 ！ 市 县级 干部 基本 都 是 金钱 买 的 ！ 乡镇级 干部 基本 都 是 酒肉 喂 的 ！ 农村干部 基本 都 是 拳脚 干 的 ！ 中国富豪 基本 都 是 有 背景 的 ！ O,1,[ ],[ ' 于 丹 一语道破 天机 点破 中国 当官 之道 ' ],1.0,0.9999991,0.99997145
央视 采访 领导 ， 为 其 手腕 专门 打 上 马赛克 ， 央视 《 焦点访谈 》 播放 关于 共和国 脊梁 评选活动 造假 之 事 采访 民政部门 领导 ， 将 其 手腕 部门 打 上 马赛克 遮住 ， 为何 将 其 遮住 ？ 遮住 的 到底 是 什么 ？ 名表 ？ 名 首饰 ？ 让 人 不得 怀疑 这位 领导 手腕 是 什么 “ 机密 ” ？,1,[ ' 【 央视 采访 领导 手腕 打 马赛克 想 遮住 什么 】 ' ],[ ],1.0,0.9999991,0.99774456
中文台 张婉 : 党内 奇闻 ! 书记 实名 举报 市长 ！ 河南 息县 项店 镇 书记 洪友强 举报 息县 书记 张富治 : 张 贪污受贿 4.6 亿 ! 勾结 黑社 贩卖毒品 开 赌场 ！ 强迫 少女 卖淫 ！ 包养 有 三名 二奶 奸淫幼女 8 人 ！ 后 耗费 9600 万向 省 领导 买 得 信阳市 副 市长 官帽 ！ 张 把 政府 工程 承包 给 其 兄张 富山 获利 三个 亿 ！ 张 时常 把 女 下属 叫 办公室 进行 开光 !,1,[ ],[ ],1.0,0.9999991,0.99998313
捐 你 妹 ！ 让 一个 提 着 人造革 包 的 人 ， 给 提 爱马仕 的 人 捐款 ， 你 不 惭愧 吗 ？ 让 一个 拿 山寨 机当 手表 的 人 ， 给 戴百达 翡丽 的 人 捐款 ， 你 不 害躁 吗 ？ 让 一个 为 一碗 面条 加不加 蛋 想 半天 的 人 ， 给 一顿 宴請 就 上万 的 人 捐款 ， 你 好意思 吗 ？ 让 一个 涨价 前 连夜 排队 加油 的 人 ， 给 开 玛莎拉蒂 的 人 捐款 ， 你 TM 要脸 吗 ？ 中国红十字会总会,1,[ ],[ ],1.0,0.9999991,0.9977826
王凯 ： 抓 重点 补短 板 增强 发展 动能,0,[ ' 【 权威 访谈 · 乘势而上 奋勇前进 】 王凯 ： 抓 重点 补短 板 增强 发展 动能 【 权威 访谈 · 乘势而上 奋勇前进 】 ' ],[ ],0.0,0.9999991,0.000944019
感谢 招远 公安 ， 让 我们 以后 可以 放心大胆 的 到 街上 向 姑娘 索要 电话号码 ， 姑娘 再也 不敢 不 给 了 。 局长 教 你 如何 免死 ： 1 . 认识 局长 ； 2 . 开卡宴 ； 3 . 作案 时 大喊 指定 台词 。 刑法 解释 第三 百条 ： 组织 、 利用 邪教组织 致人 死亡 罪 ， 处 七年 以上 有期徒刑 / 故意杀人罪 ， 死刑 。 这 就是 区别 谁 说 乌龟 不会 飞 2G22 青兰 高速,1,[ ],[ ],0.0,0.9999991,0.2616187
中国 国家级 贫困县 张家 川县 刘 书记 会议室 VS 世界 第一 强国 总统 会议室 ， 美国佬 羡慕 嫉妒 恨 ！,1,[ ],[ ],1.0,0.9999991,0.98466843
周孝正 ： 98 年 ， 有 三名 福建 工人 在 以色列 被 炸死 ！ 以色列政府 找到 中国使馆 商议 赔偿 及 处理 后事 ， 中 使馆 以 三名 工人 是 偷渡客 为 由 不予理睬 ！ 以 政府 对此 硬是 一查到底 ， 后来 不远万里 来到 福建 ， 把 受害者 骨灰 交到 家属 手中 、 向 三名 受害者 各赔 了 70 万美元 。 这钱 后来 还 被 我们 政府 收 了 每人 18 万 的 税 ！,1,[ ],[ ],1.0,0.9999991,0.99976563
美国 那个 什么 ， 哦 ， 某 议员 要求 推特 封禁 中国 账号 ， 我们 国内 的 平台 ， 是不是 也 得 有所 行动 啊 ， 别整 封禁 美国 用户 ， 跟 那些 玩意 一样 呢 ？ 但是 先 把 沮丧 跪地 的 公知 和 丧母 婊 还有 美粉 封 了 ！,0,[ ],[ ' 美 共和党 议员 要求 推特 封禁 中国 账户 ' ],0.0,0.9999991,1.0930061e-06
你 怎么 看待 这件 事 ？ 聊天 表情 包 的 微博 投票,0,[ ],[ ' 大熊猫 双胞胎 顺 顺溜溜 病亡 ' ],0.0,0.9999991,6.4903762e-09
武汉 东西 湖 三民 小区 居民 全部 转为 红码 ， 门口 全是 特警 守门 。,1,[ ],[ ],1.0,0.9999991,0.79228276
出现 感冒 发烧 不能 解释 的 心脏 症状 — — 病毒性 心肌炎 。 病毒性 心肌炎 几乎 发病 于 所有 年龄段 ， 往往 能 自愈 。 但 如 情况严重 可能 出现 危重 情况 ↓ 医 视频 的 微博 视频,0,[ ' 【 五分钟 读懂 心肌炎 】 ' ],[ ' 医学 视频 科普 ' ],0.0,0.9999991,0.00022290742
? 重要 提示 ： 医院 支援 武汉 前线 的 医护人员 发回 消息 ， 外出 请 不要 穿带 毛领 或 绒线 的 衣服 外套 ， 容易 吸附 病毒 。 请 转达 我们 的 同事 、 家人 和 友人 。 防护 疫情 ， 人人有责 。 （ 注 ： 未 改动 一字 ， 原版 转发 ） 深圳 · 大浪 商业中心,1,[ ],[ ],1.0,0.9999991,0.9713025
成都 大熊猫 繁育 研究 基地 7 月 6 日 对外 发布 消息 称 ， 大熊猫 幼崽 “ 顺顺 ” 和 “ 溜溜 ” 分别 于 5 月 20 日 （ 顺顺 ） 和 5 月 11 日 （ 溜溜 ） 抢救无效 死亡 。 顺顺 和 溜溜 出 生于 2019 年 10 月 11 日 ， 是 一对 双胞胎 。 央视网 快 看 的 微博 视频,0,[ ' 【 # 出生 仅 7 个 月 大熊猫 幼崽 病亡 # 】 ' ],[ ],0.0,0.9999991,0.29633835
世界卫生组织 昨天 证实 ， 刚果 东北部 的 伊 波拉 （ Ebola ） 病毒 疫情 已经 失控 ， 正在 迅速 蔓延 扩散 ， 过去 1 周 至少 有 31 人因 感染 而 病发 身亡 。 1976 年 ， 在 刚果 第 1 次 爆发 这种 疾病 ， 因而 取名 伊 波拉 病毒 。 感染 的 人类 会 出现 病毒性 出血热 症状 ， 当时 的 死亡率 高达 88% 。,1,[ ' 【 世界卫生组织 证实 刚果 伊 波拉 病毒 已 失控 扩散 】 ' ],[ ],0.0,0.9999991,0.04508289
有 日本 的 客户 来 ， 一起 约 去 吃饭 。 无论怎样 劝 都 不吃 小龙虾 ， 还 笑嘻嘻 的 看 我们 吃 。 追问 起 理由 ， 才 知道 不吃 的 原因 。 回来 在 网上 搜 了 一下 ： 居然 真是 这么 回 事情 ！ ！ ！ ！ 小龙虾 是 二战时期 日本 军队 输入 中国 用来 处理 尸体 的 ！ 中国 过去 并 不 出产 小龙虾 ， 小龙虾 的 来历 要 追溯到 二战 时 ... O,1,[ ],[ ],1.0,0.9999991,0.99977255
病毒传播 链惊 爆 内幕 ！ 浙江 萧山 死 猪 处理过程 中 ， 曾 发生 过 死 猪 被 做成 饲料 出售 给 养鸭 场 的 惊人 案件 ！ 详见 浙江 经视 《 新闻 追击 令 》 曝光 视频 ！,1,[ ],[ ' 抗击 H7N9 ' ],1.0,0.9999991,0.9998502
