content,label,title,tag,predicted_label,result
昨天果然被举报了，天地良心我可一句脏话也没说、一个谣言也没造，只是说出了客观事实不小心上了个热门广场而已（我都不知道这么好上），小汤圆这么玻璃心听不得真话的吗？,0,['【被举报了七百条，救救孩子吧】'],[],1,FALSE
据网友称在厦门镇邦路，下雨天时一老人家不小心摩托车撞倒一女子，女子的iPhone6plus掉到地上屏幕碎了，女子让老人家赔，老人家说我知道撞到人赔钱是应该的，但真的没钱。女子扇了几巴掌，还让老人家跪在雨水里…,0,['【女子苹果6被摔坏逼老人下跪】'],[],1,FALSE
德国劳工研究协会调查显示，一周超四次性生活的人的平均薪水，要比一周只有一次的人高3.2%。同时在调查了7500个德国家庭之后，发现，性生活更多的人，也会更快乐、更健康、更性感。这一结果使没有性生活的低收入人群黯然失色。,1,['【德国研究称：性生活越多赚钱就越多[亲亲]】'],[],0,FALSE
18日，武进一对卖煎饼的老夫妻的孙女失踪了。20日，警方发现孩子尸体被埋在失踪地附近的绿化带里，嫌疑人是常来买煎饼，并带孩子玩耍的熟人。孩子爷爷伤心的称，孩子平日除了在幼儿园，就是跟他们在饼摊上帮忙或玩耍…(现代快报),0,['【江苏6岁女童遇害被埋曾跟“叔叔”离开玩游戏】'],[],1,FALSE
孙小宁在三月_:全国人口普查最新结果公布：惊人！网上接连爆出“房姐”、“房妹”、“房叔”、“房婶”事件后，公安部对“房事”涉及的户籍管理问题展开彻查。经过全国56.71万管理户籍的民警48小时彻夜核查，发现重叠户口3.5亿多，其中最多的一人同时拥有176个不同城镇的户口。,1,['【求证】'],[],0,FALSE
因认为自家房子被南京第一高楼“紫峰大厦”挡住阳光，陈先生提起诉讼讨要日照权及损失。今天，南京市鼓楼区法院一审宣判：被告南京国资绿地金融中心一次性补偿原告陈先生10万元。法院认为，原告房屋在“紫峰大厦”建成后，日照时间有明显减少。(中新网),0,['【赔偿10万！“南京第一高楼”因侵犯日照权败诉】'],[],1,FALSE
网警暴雨雷霆快评：冠亚凯旋门超市老板折辱卖菜老人一事已经偏离了道德谴责的轨道，如果人肉搜索、曝光隐私、PS恶搞甚至骚扰威胁就是这座城市的正义，那实在有愧于满街都是圣人的美誉！⊙投票表态：,0,['【欺负卖菜婆婆“网黑”老板被不明人士宣称“追杀”】'],['直播泉州'],1,FALSE
一条裤子穿两年，一瓶洗面奶用三年。。。,0,[],[],1,FALSE
武汉李女士刚开车上路，就见相隔老远的一位大妈走到路中央慢慢趴好，李女士疑惑停车碰瓷未遂，大妈居然走近重趴，并边趴边做：“别动！我要趴了”的手势......神演技简直看得人尴尬癌都要犯了！提醒：遭遇疑似碰瓷第一时间报警！,0,['【慎点！视频高能！碰瓷大妈演技太浮夸！[笑cry]】'],[],1,FALSE
网友爆料：手机3月1号晚上在吉林坐出租车手机丢在车上了，然后我给司机打电话司机之前接了两个然后就不接了，我就开了手机定位。然后不知道为什么定位不到了，我就想着丢了也就丢了，结果今天给我发了条短信说是抓拍到了捡手机的人的照片，现在地址在长春。,0,[],['长春身边事'],1,FALSE
今晚零点祝你们成为一个明媚的女子，不倾国，不倾城，只倾家荡产,0,[],[],1,FALSE
我要的不多，一个平平淡淡陪我走到最后的爱人。几个疯疯癫癫陪我二到永远的朋友。,0,[],[],1,FALSE
偶是一只nicepuppy，求包养，求关注，求粉丝！,0,[],[],1,FALSE
一个人都无趣，两个人怎会有意思？,0,[],[],1,FALSE
今天的天府广场仁和春天，，,1,[],[],0,FALSE
原来在年轻时，我们都曾知识渊博！！！,0,[],[],1,FALSE
吃貨的開工～從午餐開始。,0,[],[],1,FALSE
