content_token,label,title,tag,pre_label,result,content,type
打脸 贴 来 了 ， 刚才 谁 说 壹 基金 和 中国红十字会 没有 关系 的 ？ 壹 基金 网站 英文版 写 的 清清楚楚 ： 所有 捐款 会 全数 交给 中国红十字会 。 虽然 说 了 作为 壹 基金项目 资金 ， 但是 钱进 了 红十字会 ， 壹 基金 还有 能力 管 么 ？ 中国红十字会 是 少数几个 没有 加入 国际红十字会 的 ， 各种 原因 ， 是 人 估计 都 能 想到,1,[ ],[ ],0,FALSE,打脸贴来了，刚才谁说壹基金和中国红十字会没有关系的？壹基金网站英文版写的清清楚楚：所有捐款会全数交给中国红十字会。虽然说了作为壹基金项目资金，但是钱进了红十字会，壹基金还有能力管么？中国红十字会是少数几个没有加入国际红十字会的，各种原因，是人估计都能想到,3
"1 、 全民 免费 医疗 ， 治病 不 需要 任何 费用 。 2 、 俄罗斯联邦 实现 了 学龄前 ， 基础 和 中等职业 教育 的 强制性 和 完全免费 ， 并 提供 免费 午餐 。 3 、 在 俄罗斯 女 55 岁 ， 男 60 岁 就 可以 领取 养老金 ， 不管 你 有没有 为 国家 工作 过 。 4 、 住房 虽然 私有化 了 , 但 物业管理 、 房屋 修缮 、 水 、 电 ， 仍 由 国家 承担 。",1,[ ' 【 解体 后 你 不 知道 的 俄罗斯 】 ' ],[ ],0,FALSE,"1、全民免费医疗，治病不需要任何费用。2、俄罗斯联邦实现了学龄前，基础和中等职业教育的强制性和完全免费，并提供免费午餐。3、在俄罗斯女55岁，男60岁就可以领取养老金，不管你有没有为国家工作过。4、住房虽然私有化了,但物业管理、房屋修缮、水、电，仍由国家承担。",2
全国人大常委会办公厅 特约 研究员 王锡 锌 在 《 新闻 1 + 1 》 节目 透露 ： 我国 公款吃喝 、 公费 出国 、 公车 开支 一年 19000 亿 。 王 提供 的 数字 ， 让 主持人 柴静 很 吃惊 ， 重复 问 ： 您 再说 一遍 ， 是 多少 ？ 王 再次 肯定 地说 ： 公款 接待 、 公费 出国考察 、 公车 ， 一年 19000 亿 ， 占 行政 开支 的 60% 念起 向善,1,[ ' 【 19000 亿 ? 中国 官员 行政 开支 】 ' ],[ ],0,FALSE,全国人大常委会办公厅特约研究员王锡锌在《新闻1+1》节目透露：我国公款吃喝、公费出国、公车开支一年19000亿。王提供的数字，让主持人柴静很吃惊，重复问：您再说一遍，是多少？王再次肯定地说：公款接待、公费出国考察、公车，一年19000亿，占行政开支的60%念起向善,3
阳朔 变 泽国 ， 似乎 未见 官媒 报道 ， 都 忙 着 帮美帝 人民 监督 美帝 政府 了 。 — — 摘自 网络,1,[ ],[ ],0,FALSE,阳朔变泽国，似乎未见官媒报道，都忙着帮美帝人民监督美帝政府了。——摘自网络,3
首尔 、 台北 、 北京 的 公务车 数量 分别 是 ： 47 辆 、 20 辆 、 70 万辆 。,1,[ ],[ ],0,FALSE,首尔、台北、北京的公务车数量分别是：47辆、20辆、70万辆。,2
习访 印 期间 和 夫人 彭丽媛 前往 甘地 墓 敬献 花圈 。 我 不 理解 的 是 ： 毛泽东 纪念堂 建成 至今 几十年 ， 有 上 千位 外国 领导人 来 我 朝 访问 ， 为什么 就 没 一个 外国 元首 到 纪念堂 去 拜谒 一下 呢 ？ 为什么 ？ 毛粉们 不是 说 ： “ 全世界 都 敬佩 我们 毛泽东 吗 ？ ” ( 网摘 ),1,[ ],[ ],0,FALSE,习访印期间和夫人彭丽媛前往甘地墓敬献花圈。我不理解的是：毛泽东纪念堂建成至今几十年，有上千位外国领导人来我朝访问，为什么就没一个外国元首到纪念堂去拜谒一下呢？为什么？毛粉们不是说：“全世界都敬佩我们毛泽东吗？”(网摘),0
意大利 外交部长 指责 华春莹 在 Twitter 散播 假消息 。 他 表示 ： 很多 意大利人 在 播放 中国国歌 并 高声 谢谢 中国 ， 完全 是 假 的 。 意大利 現在 有 很多 严肃 的 事情 要 处理 ， 请 中国 不要 再 添麻烦 让 他们 也 要 花 时间 处理 假新闻 。,1,[ ],[ ],0,FALSE,意大利外交部长指责华春莹在Twitter散播假消息。他表示：很多意大利人在播放中国国歌并高声谢谢中国，完全是假的。意大利現在有很多严肃的事情要处理，请中国不要再添麻烦让他们也要花时间处理假新闻。,2
张海迪 ， 你 现在 可以 跷 二郎腿 了 ， 可以 开车 了 ， 看来 你 的 腿 已经 好 了 ， 可是 你 为什么 不 告诉 大家 呢 ， 为什么 还要 瞒 着 大家 呢 ？ 至于 你 的 德国 国籍 问题 ， 你 更是 没有 公开 澄清 ， 不管 大家 问 你 多少 遍 ， 你 始终 沉默 ， 难道 这 就是 你 对 那些 关心 你 的 人 应有 态度 ？,1,[ ],[ ],0,FALSE,张海迪，你现在可以跷二郎腿了，可以开车了，看来你的腿已经好了，可是你为什么不告诉大家呢，为什么还要瞒着大家呢？至于你的德国国籍问题，你更是没有公开澄清，不管大家问你多少遍，你始终沉默，难道这就是你对那些关心你的人应有态度？,3
： 她 是 一个 女人 ， 却 睡 了 11 位 重庆 高官 ； 她 只用 一张 床单 ， 却 揭开 了 重庆 反腐 序幕 ； 她 拿到 的 仅仅 是 劳动所得 ， 却 让 贪官 丢 了 亿万家财 ； 她 不是 党员 ， 却 深入虎穴 反腐 ； 她 是 一个 人 在 前线 战斗 ， 身后 却 站 了 千千万万 站 着 说话 不用 腰疼 的 我们 。 她 就是 — — — — 赵 红霞 ！ ！,1,[ ' 【 2012 感动 中国 — — 反腐 斗士 赵 红霞 】 ' ],[ ],0,FALSE,：她是一个女人，却睡了11位重庆高官；她只用一张床单，却揭开了重庆反腐序幕；她拿到的仅仅是劳动所得，却让贪官丢了亿万家财；她不是党员，却深入虎穴反腐；她是一个人在前线战斗，身后却站了千千万万站着说话不用腰疼的我们。她就是————赵红霞！！,0
昆山 五个 禽流感 ， 2 个 确诊 . 为什么 不 报道 ?,1,[ ],[ ],0,FALSE,昆山五个禽流感，2个确诊.为什么不报道?,3
一年 前 ， 2019 年 11 月 5 号 ， 武汉 有八人 因 传播 新冠 谣言 被捕 ， 一举 成为 新世纪 新闻 。 而 今天 新冠 肺炎 已 蔓延 全世界 造成 一百多万 人 死亡 ， 目前 尚无 有效 药物 控制 病毒 继续 蔓延 。,1,[ ],[ ],0,FALSE,一年前，2019年11月5号，武汉有八人因传播新冠谣言被捕，一举成为新世纪新闻。而今天新冠肺炎已蔓延全世界造成一百多万人死亡，目前尚无有效药物控制病毒继续蔓延。,2
马云 说 ， “ 10 年 以内 ， 肺癌 、 肝癌 、 胃癌 将 光临 每 一个 中国 家庭 ， 我 担心 我们 这么 努力 ， 最后 所 挣 的 钱 都 是 医药费 。 ” … … （ 转 ）,1,[ ' 【 10 年 以内 ， 癌症 将 困扰 每 一个 中国 家庭 】 ' ],[ ],0,FALSE,马云说，“10年以内，肺癌、肝癌、胃癌将光临每一个中国家庭，我担心我们这么努力，最后所挣的钱都是医药费。”……（转）,2
"低劣 套 芯 + 润滑油 ， 手工 作坊 制作 ， 销往 小型 宾馆 当 正品 售卖 … 上海 侦破 一起 涉及 上海 、 河南 、 安徽 、 浙江 、 湖北 、 广东 、 江苏 、 陕西 的 制 售假 避孕套 案 ， 查获 假 "" 杜蕾斯 "" "" 杰士邦 "" 等 品牌 避孕套 300 万余件 。 经 检验 ， 假 安全套 中含 重金属 成分 ， 对 人体 危害 很大 。 ( 央视 )",0,[ ' 【 [ 话筒 ] 300 万件 假 安全套 内含 重金属 】 ' ],[ ],1,FALSE,"低劣套芯+润滑油，手工作坊制作，销往小型宾馆当正品售卖…上海侦破一起涉及上海、河南、安徽、浙江、湖北、广东、江苏、陕西的制售假避孕套案，查获假""杜蕾斯""""杰士邦""等品牌避孕套300万余件。经检验，假安全套中含重金属成分，对人体危害很大。(央视)",4
本该 养老 的 年龄 ， 为了 “ 钟 ” 止 疫情 ， 度过 “ 南 ” 关 ， 再次 出 “ 山 ” ！ 轶事 窥探者 的 微博 视频,1,[ ],[ ],0,FALSE,本该养老的年龄，为了“钟”止疫情，度过“南”关，再次出“山”！轶事窥探者的微博视频,1
新闻联播 说 ， 去年 我国 医疗 方面 投入 高达 一 亿多元 。 联想 到 偶们 13 亿人 ， 人均 一毛多 、 偶 感动 得 感冒 全好 了 。,1,[ ],[ ],0,FALSE,新闻联播说，去年我国医疗方面投入高达一亿多元。联想到偶们13亿人，人均一毛多、偶感动得感冒全好了。,0
美国 新冠 肺炎 疫情 继续 恶化 ， 不见 任何 好转 的 迹象 ： 单日 新增 确诊 2 万多例 ， 单日 死亡 高达 1400 多人 ， 累计 死亡 即将 达 10 万 。 遂宁 · 蓬溪县,0,[ ],[ ],1,FALSE,美国新冠肺炎疫情继续恶化，不见任何好转的迹象：单日新增确诊2万多例，单日死亡高达1400多人，累计死亡即将达10万。遂宁·蓬溪县,2
安徽 靳 先生 4 岁 的 儿子 因 胰腺炎 ， 在 南京 儿童医院 治疗 。 为表 感谢 ， 他 包 了 5000 元 红包 硬塞 给 主治 医张志华 。 张 医生 没有 当面 拒绝 ， 之后 将 钱 存到 孩子 的 医院 账户 中 ， 冲抵 住院 押金 。 张 医生 说 ， 用 这种 方式 退还 ， 已 是 医生 们 的 默契 。 | 南京 一 医院 ...... c,0,[ ' 【 医生 为 让 患者 放心 收下 红包 之后 抵押金 “ 巧妙 返还 ” 】 ' ],[ ],1,FALSE,安徽靳先生4岁的儿子因胰腺炎，在南京儿童医院治疗。为表感谢，他包了5000元红包硬塞给主治医张志华。张医生没有当面拒绝，之后将钱存到孩子的医院账户中，冲抵住院押金。张医生说，用这种方式退还，已是医生们的默契。|南京一医院......c,2
1 、 绿茶 — 明目 护齿 、 提神醒脑 、 解乏 、 促进 消化 。 2 、 红葡萄酒 （ 适量 ） — 抗衰老 、 防治 心血管病 。 3 、 豆浆 — 高蛋白 、 营养 丰富 ， 降低 胆固醇 、 预防 心脑血管病 。 4 、 酸奶 — 助消化 、 提高 免疫力 。 5 、 蘑菇 汤 — 调节 人体 机能 ， 提高 免疫力 。 6 、 骨头汤 — 减缓 骨骼 老化 ， 促进 骨骼 生长 。 ...,0,[ ' 【 世界 公认 的 六大 健康 饮品 】 ' ],[ ],1,FALSE,1、绿茶—明目护齿、提神醒脑、解乏、促进消化。2、红葡萄酒（适量）—抗衰老、防治心血管病。3、豆浆—高蛋白、营养丰富，降低胆固醇、预防心脑血管病。4、酸奶—助消化、提高免疫力。5、蘑菇汤—调节人体机能，提高免疫力。6、骨头汤—减缓骨骼老化，促进骨骼生长。...,2
这 几天 ， 很多 眼科医生 都 在 传 这张 照片 ( 图 1 ) 。 年三十 到 初一 ， 有 12 位 眼球 破裂 的 病人 被 送到 浙医二院 ， 都 是 烟花爆竹 惹 的 祸 ！ 有 的 眼睛 已 没有 光感 ， 很难 保住 … … 医生 提醒 ： 远离 烟花爆竹 ， 注意 人身安全 。 如果 烟花 哑掉 ， 不要 轻易 接近 ！ | 大年初一 ， ...,0,[ ' 【 大年初一 杭州 很多 医生 都 在 传 这 张图 ！ 】 ' ],[ ' 过大年 ' ],1,FALSE,这几天，很多眼科医生都在传这张照片(图1)。年三十到初一，有12位眼球破裂的病人被送到浙医二院，都是烟花爆竹惹的祸！有的眼睛已没有光感，很难保住……医生提醒：远离烟花爆竹，注意人身安全。如果烟花哑掉，不要轻易接近！|大年初一，...,3
近日 日照 村民 被 确诊 为 H7N9 病例 ， 这是 今年 山东 第 5 例 H7N9 流感 病例 。 在 全国 1 月 人 感染 H7N9 禽流感 发病 数为 192 ， 死亡 79 人 。 但是 吃 煮熟 的 食物 不会 感染 H7N9 ， H7N9 也 不是 无药 可治 。 避免 接触 活禽 ， 发病 后 及时 治疗 ， 不 信 谣传 谣才 是 好 办法 。 详情 ：,0,[ ' 【 山东 已有 5 例 H7N9 流感 病例 勿 信 谣言 】 ' ],[ ],1,FALSE,近日日照村民被确诊为H7N9病例，这是今年山东第5例H7N9流感病例。在全国1月人感染H7N9禽流感发病数为192，死亡79人。但是吃煮熟的食物不会感染H7N9，H7N9也不是无药可治。避免接触活禽，发病后及时治疗，不信谣传谣才是好办法。详情：,2
85 岁 高龄 的 钟南山 院士 ， 步履蹒跚 ， 再度 出征 北京协和医院 ， 对此 希望 他 “ 钟 ” 止 疫情 ， “ 南 ” 关将 过 ， “ 山 ” 河 无恙 。 祝愿 祖国 安好 ！ 上海 · 西渡 划时代 的 传奇 之旅 的 微博 视频,1,[ ],[ ],0,FALSE,85岁高龄的钟南山院士，步履蹒跚，再度出征北京协和医院，对此希望他“钟”止疫情，“南”关将过，“山”河无恙。祝愿祖国安好！上海·西渡划时代的传奇之旅的微博视频,4
"阳阳 , 2013 年 7 月 被 确诊 为 急性 淋巴细胞 白血病 时才 10 个 月 。 阳阳 接受 化疗 后 一度 好转 , 但 2015 年 2 月 病情 复发 。 阳阳 4 月份 在 河北 燕郊 的 燕达 医院 进行 了 骨髓移植 , 由于 术后 血小板 很 低 , 现 急需 AB型 血小板 , 捐献 血小板 请 联系 18612387518 。 阳阳 加油 ！ 转发 扩散 ！ ( 央视 )",0,[ ' 【 求助 ！ 2 岁 儿童 白血病 复发 术后 急需 AB型 血小板 ！ 】 ' ],[ ],1,FALSE,"阳阳,2013年7月被确诊为急性淋巴细胞白血病时才10个月。阳阳接受化疗后一度好转,但2015年2月病情复发。阳阳4月份在河北燕郊的燕达医院进行了骨髓移植,由于术后血小板很低,现急需AB型血小板,捐献血小板请联系18612387518。阳阳加油！转发扩散！(央视)",4
太仓 高速 入境 查到 70 个 武汉 人 ， 入境 时 测体温 的 时候 逃 了 ， 不 确定 是不是 都 是 带病 的 ， 太仓 现在 一级 戒备 ， 千万别 出门 ， 千万别 出门 ， 千万别 出门 ！ ！ ！ 凑齐 七个 风车 可以 召唤 龙珠 的 微博 视频,1,[ ],[ ],0,FALSE,太仓高速入境查到70个武汉人，入境时测体温的时候逃了，不确定是不是都是带病的，太仓现在一级戒备，千万别出门，千万别出门，千万别出门！！！凑齐七个风车可以召唤龙珠的微博视频,3
1 、 绿茶 — 明目 护齿 、 提神醒脑 、 解乏 、 促进 消化 。 2 、 红葡萄酒 （ 适量 ） — 抗衰老 、 防治 心血管病 。 3 、 豆浆 — 高蛋白 、 营养 丰富 ， 降低 胆固醇 、 预防 心脑血管病 。 4 、 酸奶 — 助消化 、 提高 免疫力 。 5 、 蘑菇 汤 — 调节 人体 机能 ， 提高 免疫力 。 6 、 骨头汤 — 减缓 骨骼 老化 ， 促进 骨骼 生长 。 ...,0,[ ' 【 世界 公认 的 六大 健康 饮品 】 ' ],[ ],1,FALSE,1、绿茶—明目护齿、提神醒脑、解乏、促进消化。2、红葡萄酒（适量）—抗衰老、防治心血管病。3、豆浆—高蛋白、营养丰富，降低胆固醇、预防心脑血管病。4、酸奶—助消化、提高免疫力。5、蘑菇汤—调节人体机能，提高免疫力。6、骨头汤—减缓骨骼老化，促进骨骼生长。...,2
南京 清洁工 带上 电子 手环 ， 休息 二十分钟 就 触发 警报 好像 本来 是 用来 监测 生命 体征 ， 怎么 落实 下来 感觉 变味儿 了,1,[ ],[ ],0,FALSE,南京清洁工带上电子手环，休息二十分钟就触发警报好像本来是用来监测生命体征，怎么落实下来感觉变味儿了,4
溯源 还是 要 的 ， 强大 执行力 之下 乌鲁木齐 一定 会 在 最 短时间 内 康复 ， 一个月 结束战斗 ， 期待 ， 加油 。 · __ 北漂 的 痞爷 的 微博 视频,1,[ ' 【 # 乌鲁木齐 可能 污染 的 外 环境 均 已 消毒 # ： # 乌鲁木齐 食品 污水 等 样品 检测 阴性 # 】 ' ],[ ],0,FALSE,溯源还是要的，强大执行力之下乌鲁木齐一定会在最短时间内康复，一个月结束战斗，期待，加油。·__北漂的痞爷的微博视频,1
韩联社 12 日 报道 ， 位于 世宗 市 的 韩国 海洋 水产部 11 名 人员 确诊 ， 感染 路径 不 明确 ， 几乎 和 北京 新发 地 是 同一天 。,1,[ ],[ ],0,FALSE,韩联社12日报道，位于世宗市的韩国海洋水产部11名人员确诊，感染路径不明确，几乎和北京新发地是同一天。,4
沙县 小吃 的 店铺 规模 是 肯德基 的 五倍 。 沙县 人 外出 做 小吃 后 ， 沙县 也 发生 着 变化 ： 动车 通到 了 沙县 ， 飞机场 也 将要 建成 ， 县城 的 物价 赶上 了 省城 ， 房子 最高 盖到 了 30 层 ， 做 小吃 的 人 买下 了 县城 70% 的 房子 。,0,[ ' 【 餐饮 “ 奇葩 ” 沙县 小吃 ： 一个 县 的 全国 生意 】 ' ],[ ],1,FALSE,沙县小吃的店铺规模是肯德基的五倍。沙县人外出做小吃后，沙县也发生着变化：动车通到了沙县，飞机场也将要建成，县城的物价赶上了省城，房子最高盖到了30层，做小吃的人买下了县城70%的房子。,2
邓飞 先生 ， 您好 ！ 有 网友 爆料 说 ： “ 前不久 免费 午餐 和 安利 合作 ， 用 400 万 做 慈善 晚宴 ， 其中 安利 出 280 万 ， 免费 午餐 出 120 万 ， 后 晚会 总共 募捐 到 了 130 万 ， 也就是说 免费 午餐 120 万花 出去 ， 募捐 回来 10 万元 ” 请问 这是 客观事实 吗 ？ 期待 您 和 团队 的 回答 ！ 谢谢 落魄 书生 周筱赟 丰乳 肥 臀 v 王志安 中青报 冯雪梅,1,[ ],[ ],0,FALSE,邓飞先生，您好！有网友爆料说：“前不久免费午餐和安利合作，用400万做慈善晚宴，其中安利出280万，免费午餐出120万，后晚会总共募捐到了130万，也就是说免费午餐120万花出去，募捐回来10万元”请问这是客观事实吗？期待您和团队的回答！谢谢落魄书生周筱赟丰乳肥臀v王志安中青报冯雪梅,2
电改 三十年 ， 中国 曾 经历 过 烈火烹油 的 大干 快 上 ， 体制 羁绊 下 的 举步维艰 和 令人 惋惜 的 十年 静默 。 如同 当年 “ 二滩 弃水 ” 成为 改革 的 导火索 一样 ， 频繁 爆发 的 雾 霾 等 环境 问题 ， 成为 倒逼 新一轮 电改 起航 的 重要 推手 。,0,[ ' 【 一次次 倒逼 ， 电改 三十年 坎坷路 】 ' ],[ ],1,FALSE,电改三十年，中国曾经历过烈火烹油的大干快上，体制羁绊下的举步维艰和令人惋惜的十年静默。如同当年“二滩弃水”成为改革的导火索一样，频繁爆发的雾霾等环境问题，成为倒逼新一轮电改起航的重要推手。,2
政府 工作 报告 指出 ： 过去 一年 ， 全年 为 市场主体 减负 超过 2.6 万亿元 ， 其中 减免 社保费 1.7 万亿元 ； 全年 国内 生产总值 增长 2.3% 。,0,[ ' 【 # 2020 年 GDP 增长 2.3% # 】 ' ],[ ' 两会 ' ],1,FALSE,政府工作报告指出：过去一年，全年为市场主体减负超过2.6万亿元，其中减免社保费1.7万亿元；全年国内生产总值增长2.3%。,4
有 同行 已经 在 微博上 证实 了 ， 是 苹果 的 对手 出 了 高 价钱 ， 花 了 两千多万 ， 借助 央视 这个 特殊 的 平台 ， 和 315 这个 特殊 的 日子 ， 猛黑 苹果 。 微博 首发 的 大 号 ， 开价 基本 在 15 万 一条 。,1,[ ],[ ],0,FALSE,有同行已经在微博上证实了，是苹果的对手出了高价钱，花了两千多万，借助央视这个特殊的平台，和315这个特殊的日子，猛黑苹果。微博首发的大号，开价基本在15万一条。,3
1 月 30 日 ， 记者 来到 武汉 华南 海鲜 批发市场 看到 ， 市场 周围 拉起 了 警戒线 、 行人 需 绕道 通过 ， 附近 商户 大多 歇业 ， 周边 有 居民 表示 情况 没有 传言 那么 恐怖 ， 大多数 人 还 比较 淡定 。 中 新 视频 的,0,[ ' 【 记者 再 探 武汉 华南 海鲜 市场 ： 附近 商户 多 歇业 居民 较 淡定 】 ' ],[ ],1,FALSE,1月30日，记者来到武汉华南海鲜批发市场看到，市场周围拉起了警戒线、行人需绕道通过，附近商户大多歇业，周边有居民表示情况没有传言那么恐怖，大多数人还比较淡定。中新视频的,4
"恒大 地产 北京 公司 （ 地产 排名 第一 ） 月薪 6000 ， 云南 俊发 地产 （ 地产 排名 70 左右 ） 月薪 10000 ， 中建 三局 总 承包 公司 ， （ 中国 建筑施工 单位 排名 第一 ） 年薪 十二万 + ， 在 武汉 , 我要 怎么 选 ? 有没有 哪位 热心 的 过来 人士 帮 我 分析 分析 （ 假设 以 五年 为 一个 阶段 ）",0,[ ],[ ],1,FALSE,"恒大地产北京公司（地产排名第一）月薪6000，云南俊发地产（地产排名70左右）月薪10000，中建三局总承包公司，（中国建筑施工单位排名第一）年薪十二万+，在武汉,我要怎么选?有没有哪位热心的过来人士帮我分析分析（假设以五年为一个阶段）",2
各大 浏览器 的 崛起 ( 和 消亡 ) 。 月光 博客,0,[ ],[ ],1,FALSE,各大浏览器的崛起(和消亡)。月光博客,1
索尼 今晨 宣布 破产 ！ 又 一 商业 巨头 倒闭 了 ！ 反思 ！ 你 还 在 传统 行业 中 挣扎 吗 ？ 就算 营业额 上涨 了 可 利润 是否 下滑 了 ， 你 该 考虑 改行 了 ， 你 该 顺应 趋势 了 ！ 与时俱进 ！ ！ 选择 趋势 才能 选择 未来 。 我 在 : 2 筼 筜 路,1,[ ],[ ],0,FALSE,索尼今晨宣布破产！又一商业巨头倒闭了！反思！你还在传统行业中挣扎吗？就算营业额上涨了可利润是否下滑了，你该考虑改行了，你该顺应趋势了！与时俱进！！选择趋势才能选择未来。我在:2筼筜路,3
疯王 在 Tiktok 身上 尝到 甜头 了 ， 会 变本加厉 ， 中概 股们 该 准备 退路 了,0,[ ],[ ' 爱奇艺 遭 美国 证监会 调查 ' ],1,FALSE,疯王在Tiktok身上尝到甜头了，会变本加厉，中概股们该准备退路了,3
国泰君安 国际 公告 称 ， 自 11 月 18 日 开始 未能 与 董事会 主席 、 执行 董事 及 行政 总裁 阎峰 取得 联络 。 委任 祁海英 代行 董事会 主席 职务 ， 委任 王 冬青 代行 行政 总裁 职务 ， 直至 另行 通告 为止 。,0,[ ' 【 国泰君安 国际 ： 董事会 主席 阎峰 失联 】 ' ],[ ],1,FALSE,国泰君安国际公告称，自11月18日开始未能与董事会主席、执行董事及行政总裁阎峰取得联络。委任祁海英代行董事会主席职务，委任王冬青代行行政总裁职务，直至另行通告为止。,2
中国 一年 生产 近 400 亿根 笔 ， 但 每支 笔 只能 赚 不到 1 分钱 。 到底 谁 赚钱 了 ？ 日本 人 赚 了 材料 的 钱 ！ 瑞士 赚 了 设备 的 钱 ！ 而 中国 赚 的 却是 苦力 的 钱 ！ 这 是因为 中国 的 3000 多家 制笔 企业 中 没有 一家 掌握 高端 笔头 和 高端 墨水 制作 的 核心技术 ...,0,[ ' 【 扒 一 扒 ： 一支 圆珠笔 里 的 世界 账本 看 完 秒 懂 中国 制造 ↓ ↓ 】 ' ],[ ],1,FALSE,中国一年生产近400亿根笔，但每支笔只能赚不到1分钱。到底谁赚钱了？日本人赚了材料的钱！瑞士赚了设备的钱！而中国赚的却是苦力的钱！这是因为中国的3000多家制笔企业中没有一家掌握高端笔头和高端墨水制作的核心技术...,3
曾 成杰 不是 第一个 被 占 财 灭口 的 富豪 。 百亿 身家 北京 建昊 集团 董事长 袁宝 璟 留在 世间 的 最后 一句 话 “ 我 不服 ， 我要 检举 ” ， 然后 判死 时 他 出堂 就 成 这 模样 ！ 知道 那白 围巾 底下 有 什么 秘密 吗 ？ 你 联想 到 了 张志新 ？ 袁 脖子 底下 至少 勒 着 细 钢丝 ， 免得 他 当众 说出 啥 秘密 来 。 随后 袁氏 三 兄弟 一起 被 执行 死刑 ， 形同 灭门 。 转,1,[ ],[ ],0,FALSE,曾成杰不是第一个被占财灭口的富豪。百亿身家北京建昊集团董事长袁宝璟留在世间的最后一句话“我不服，我要检举”，然后判死时他出堂就成这模样！知道那白围巾底下有什么秘密吗？你联想到了张志新？袁脖子底下至少勒着细钢丝，免得他当众说出啥秘密来。随后袁氏三兄弟一起被执行死刑，形同灭门。转,3
， 倒计时 3 天 ！ 反正 我 看到 新品 的 第一 反应 是 ： _________ ， 简直 没 天理 ！,0,[ ],[ ' 小米 2015 新品 发布会 ' ],1,FALSE,，倒计时3天！反正我看到新品的第一反应是：_________，简直没天理！,3
武汉 民生银行 理财产品 8 千万 一夜间 不翼而飞 ， 这 是 前 一阵 发生 的 事情 ， 情况 属实 不 清楚 的 可以 百度 ， 国家 现在 不再 给 银行 兜底 ， 破产法 出台 最高 上限 赔付 50 万 ， 银行 也 是 可能 会 破产倒闭 的 。 银行 向来都是 打着 保本 保息 的 口号 ， 但 结果 又 如何 呢 ？ 能否 做到 100% 保障 本息 不是 光靠 嘴 上 来说 的 ， 实际行动 会 证明 一切,1,[ ],[ ],0,FALSE,武汉民生银行理财产品8千万一夜间不翼而飞，这是前一阵发生的事情，情况属实不清楚的可以百度，国家现在不再给银行兜底，破产法出台最高上限赔付50万，银行也是可能会破产倒闭的。银行向来都是打着保本保息的口号，但结果又如何呢？能否做到100%保障本息不是光靠嘴上来说的，实际行动会证明一切,2
昨天 还 和 盆友 说 感 jio 今年 那群 计提 商誉 多 的 都 掉 坑里 了 … 像 $ 万达 电影 sz002739 $ 这样 雪上加霜 滴 ， 今年 想保 不 ST 最好 滴 方法 就是 把 $ AMC 院线 AMC $ 卖 了 … 没想到 今天 就 传 了 亚马逊 有意 收购 盘前 大涨 超 70% …,0,[ ],[ ],1,FALSE,昨天还和盆友说感jio今年那群计提商誉多的都掉坑里了…像$万达电影sz002739$这样雪上加霜滴，今年想保不ST最好滴方法就是把$AMC院线AMC$卖了…没想到今天就传了亚马逊有意收购盘前大涨超70%…,1
传将 公开 官员 住宅 信息 ？ 二手房 市场 交易 突然 爆棚 ： 北京 突然 间 出现 381 万套 空置房 抛向 市场 ， 上海 二手房 挂牌 量 从现 41 万套 暴 增至 200 万套 ， 广州 二手房 挂牌 量 从现 26 万套 直窜 100 万套 ， 深圳 二手房 挂牌 量 从 8 万套 到 12 万套 后直 窜 到 30 万套 。 据 不 完全 统计 其 降价 幅度 都 在 50% 以上 ？,1,[ ],[ ],0,FALSE,传将公开官员住宅信息？二手房市场交易突然爆棚：北京突然间出现381万套空置房抛向市场，上海二手房挂牌量从现41万套暴增至200万套，广州二手房挂牌量从现26万套直窜100万套，深圳二手房挂牌量从8万套到12万套后直窜到30万套。据不完全统计其降价幅度都在50%以上？,3
最新消息 ： 高通 收购 AMD ！ 我 看 ， 移动 反噬 PC 之势 不可 阻挡 ！ 这 将 是 Google 收购 摩托罗拉 之后 又 一起 影响 全 产业 的 大 事件 。 我 准备 出手 一篇 ， 大家 怎么 看 ？,1,[ ],[ ],0,FALSE,最新消息：高通收购AMD！我看，移动反噬PC之势不可阻挡！这将是Google收购摩托罗拉之后又一起影响全产业的大事件。我准备出手一篇，大家怎么看？,3
我 发表 了 头条 文章 : 《 买 了 就 赚 ！ 来 看看 光伏 概念股 的 涨停 “ 密码 ” 》 买 了 就 赚 ！ 来 看看 光伏 概念股 的 涨停 “ 密码 ”,0,[ ],[ ],1,FALSE,我发表了头条文章:《买了就赚！来看看光伏概念股的涨停“密码”》买了就赚！来看看光伏概念股的涨停“密码”,2
哦 ， 这是 一个 最 不让 同情 的 企业 ， 应该 叫 爱 台艺 ， 台爱艺 ？ 在 破产 前能 把 年费 给 我 退 了 么 ？ LEE 酷酷 酷酷 的 微博 视频,0,[ ],[ ' 爱奇艺 遭 美国 证监会 调查 ' ],1,FALSE,哦，这是一个最不让同情的企业，应该叫爱台艺，台爱艺？在破产前能把年费给我退了么？LEE酷酷酷酷的微博视频,3
一组 经典 视觉 欺骗 图片 ， 看来 眼见 不 一定 为实 啊 ( = ? Д ? = ),0,[ ],[ ],1,FALSE,一组经典视觉欺骗图片，看来眼见不一定为实啊(=?Д?=),2
