content,label,title,tag,predicted_label,result
花果园城市综合体依托于彭家湾、五里冲大型棚户区改造项目建设，位于贵阳市主城区中心位置，地处二环四路城市带中的贵黄路现代商贸商务功能板块，是二环四路城市带建设的重点项目之一。棚户区改造项目总占地面积6000余亩，总拆迁户数20000余户，拆迁面积400多万㎡，是...,0,['【南明区花果园】'],['热盘最新快讯'],1,FALSE
这是国际邮轮从1990年代末停靠济州以来，20多年间首次有乘客集体拒绝下船事件发生。当时码头上已有80余辆观光大巴等候，济州免税店等场所和数十名导游也做好了接待准备，当得知中国游客拒绝下船的消息，都感到白忙一场。|3400中国游...,0,['【韩媒：3400名中国游客在济州岛拒下国际邮轮】'],[],1,FALSE
温州老娘客微信约架后续！！！温州草根新闻,1,[],['温州老娘客微信约架'],0,FALSE
"瑞典研究:如果夫妻中有一人每天上下班路程花费45分钟以上,回家时就会因过于疲劳而无法分担家务.而另一方会有被忽视的感觉.冲突便逐渐增加;那些要花很长时间乘车或驾车上下班的人和配偶离婚的可能性比其他人要高出40%..上海离婚率全国排名第2,高达38%;再看看拥堵程度,准阿!!!",1,['【魔都离婚率为神马高?】'],[],0,FALSE
踏入社会你必须做到的九件事。,0,[],[],1,FALSE
有需北京户口的青年请速洗干净到湖北大厦报名咨询！著名女士也可报名！,1,[],[],0,FALSE
金溪县景湖花苑黑社会带几十个人来白马路象山学府这里强行拆路，，老人躺在地上，，我们打110，120没有一个过来救人的都没有，还要我们自己送去，，政府人声称：知道这个事，不归他们管，叫我们自己去跟当地镇长谈，，。大家帮帮忙，转发出去，谢谢！小燕子的名...|抚州·秀谷...,0,[],[],1,FALSE
1988年冬，上海一起火灾，母亲抱着3个月大的女儿被困4楼窗台。一名消防员抱着女婴往下爬，电线打来他触电摔下，坠地瞬间将女婴搂在胸膛。她平安，他却粉碎性骨折……如今女孩学成回国，几经周折找到救命恩人陆玉明，只为亲口说声“谢谢”！,0,['【27年后，她找到舍身救她的消防员[心]】'],[],1,FALSE
昨晚8时，深圳一警车撞上宾利后，警车司机、深圳公安森林分局副局长钟某马上逃逸。记者致电追问，钟某否认自己开的车。官方今早通报称已确认，交警要求司机自首。上午钟某自首，回应称未逃逸、是去就医疗伤。有围观者说当时钟一身酒味。详见：,0,['【深圳警车撞宾利副局长逃逸后自首】'],[],1,FALSE
除了产检，准妈妈自己也有一些工作要做：记录月经周期、同房时间、4个月之后自数胎动等等。听说朋友怀孕送点什么好？转发这条微博给她吧~,0,[],[],1,FALSE
5月27日，一位60岁的老人吊死在山西省古交市政府的大门上。时隔不久，他的儿子因涉嫌遗弃罪被当地警方逮捕，目前法院已经开庭但尚未作出判决。调查发现，这位父亲曾经为了“低保”被取消一事，多次要求相关部门恢复未果。他的儿子生存状况也同样令人唏嘘。,0,['【山西一老人吊死在市政府警方将其儿子逮捕】'],[],1,FALSE
佛罗里达州的Marco岛发生了一件感人的事件：一只狗掉进运河，一群海豚便担起了救狗的责任，附近的居民听见海豚的声音，超级大声，出来一看，原来海豚们正驼着狗狗往安全地带游，他们赶紧报警，花了将近15个小时狗狗被消防人员拉出并与主人团聚。感谢附近的居民拍下这一张感人的照片。（牛尔）,1,[],[],0,FALSE
我市某商场某饭店，一个四岁的小女孩被打的全部视频，是非公道，自有评说～,0,[],[],1,FALSE
江苏宿迁62岁的林兰松老人，家里有块石头，是上一辈耕田时偶尔捡到的。最近，林老汉把石头拿给考古工地的专家瞧，没想到小小顽石竟是距今至少4000年的石锛，属新石器时期文物。林老汉决定将它无偿送给宿迁市博物馆收藏。为林老汉点赞！（央视记者吴睿）,0,['【江苏老汉捐新石器时代文物父辈耕田捡来的！】'],[],1,FALSE
①4岁，忍饥挨饿，掉入冰河，奄奄一息，所幸被村民所救②21岁，高血压致血管破裂，饲养员给盼盼服用人类降压药，成功降压③30岁，突发急性肠炎并发胰腺炎，生命垂危，盼盼意志坚强，又得科研人员救治，捡回一命。今天是盼盼“百岁”生日，祝福盼盼！,0,['【盼盼曾三次大难不死】'],[],1,FALSE
"美国伊利诺斯州发现了一只小巧可爱的猫,这只小猫名叫皮堡斯,今年两岁,体重只有3磅,相当于一袋糖果。它是世界上最小的猫,现已列入吉尼斯世界纪录。皮堡斯已达到猫的正常发育年龄,但是体形仍然如果小巧,实属罕见。专家指出皮堡斯体形小巧可能是由于基因缺陷造成的",1,['【全世界最小的猫】'],[],0,FALSE
据微博位置：日前，江苏常熟一辆白色本田车掉进尚湖，从车内下来两男子均未穿衣服，疑玩车震不慎掉入河内,1,['【俩男子玩车震掉湖里】'],[],0,FALSE
"张玲，女，今年20岁，因突发亚急性肝衰竭，住院两周，病情严重，已报病危，目前急需0M血液进行血浆置换，才可挽救。但张玲的血型是被称""熊猫血""的Ｒｈ阴性Ｏ型，属于非常稀有的血型，医院希望大家能在短时间通过网络等一切途径将这个消息发布出去，以寻求更大范围帮助！联系方式：13948110961",1,[],[],0,FALSE
汉服妹妹反盗摄怒砸地规社团20万仪器,1,['【投稿】'],[],0,FALSE
2017年10月1日晚，拉斯维加斯露天音乐会上发生了枪击后，第二天德州就变成这种画风了……,1,[],[],0,FALSE
挖槽！！！！！这下子还不火？？！！！！！！！！,1,[],[],0,FALSE
昨天果然被举报了，天地良心我可一句脏话也没说、一个谣言也没造，只是说出了客观事实不小心上了个热门广场而已（我都不知道这么好上），小汤圆这么玻璃心听不得真话的吗？,0,['【被举报了七百条，救救孩子吧】'],[],1,FALSE
今天徽州古城中和街，一匹马因受惊在商业街上奔跑时撞到路人！最后被击毙,1,[],[],0,FALSE
据网友称在厦门镇邦路，下雨天时一老人家不小心摩托车撞倒一女子，女子的iPhone6plus掉到地上屏幕碎了，女子让老人家赔，老人家说我知道撞到人赔钱是应该的，但真的没钱。女子扇了几巴掌，还让老人家跪在雨水里…,0,['【女子苹果6被摔坏逼老人下跪】'],[],1,FALSE
德国劳工研究协会调查显示，一周超四次性生活的人的平均薪水，要比一周只有一次的人高3.2%。同时在调查了7500个德国家庭之后，发现，性生活更多的人，也会更快乐、更健康、更性感。这一结果使没有性生活的低收入人群黯然失色。,1,['【德国研究称：性生活越多赚钱就越多[亲亲]】'],[],0,FALSE
18日，武进一对卖煎饼的老夫妻的孙女失踪了。20日，警方发现孩子尸体被埋在失踪地附近的绿化带里，嫌疑人是常来买煎饼，并带孩子玩耍的熟人。孩子爷爷伤心的称，孩子平日除了在幼儿园，就是跟他们在饼摊上帮忙或玩耍…(现代快报),0,['【江苏6岁女童遇害被埋曾跟“叔叔”离开玩游戏】'],[],1,FALSE
因认为自家房子被南京第一高楼“紫峰大厦”挡住阳光，陈先生提起诉讼讨要日照权及损失。今天，南京市鼓楼区法院一审宣判：被告南京国资绿地金融中心一次性补偿原告陈先生10万元。法院认为，原告房屋在“紫峰大厦”建成后，日照时间有明显减少。(中新网),0,['【赔偿10万！“南京第一高楼”因侵犯日照权败诉】'],[],1,FALSE
网警暴雨雷霆快评：冠亚凯旋门超市老板折辱卖菜老人一事已经偏离了道德谴责的轨道，如果人肉搜索、曝光隐私、PS恶搞甚至骚扰威胁就是这座城市的正义，那实在有愧于满街都是圣人的美誉！⊙投票表态：,0,['【欺负卖菜婆婆“网黑”老板被不明人士宣称“追杀”】'],['直播泉州'],1,FALSE
一条裤子穿两年，一瓶洗面奶用三年。。。,0,[],[],1,FALSE
山西60岁的沈菊芳，曾遭遇车祸，靠陌生人的血才得救，此后，她成了一名无偿献血志愿者，19年献血小板129次、全血17次。退休后，365天风雨无阻做志愿服务！“有人说我傻，能救人我愿‘傻’下去！”“我身体里淌过陌生人的血，希望我的血能帮陌生人延续生命”。（央视）,0,['【能救人愿“傻”下去[心]】'],[],1,FALSE
今晚零点祝你们成为一个明媚的女子，不倾国，不倾城，只倾家荡产,0,[],[],1,FALSE
我要的不多，一个平平淡淡陪我走到最后的爱人。几个疯疯癫癫陪我二到永远的朋友。,0,[],[],1,FALSE
沈阳的朋友麻烦扩散！好可爱的孩子！白小白-Ivan邓可佳Kelly韩硕DiIRIS_XUANjacky帥帥廖旖旎_果棒Q糖起床困难户LxySecret晓宇王辉南汤咚咚小爆蔡张幻想_赵玉越汤咚咚王晨柏Zz我是患有强迫症的哲学家王什么什么鑫菲澳宝贝李瑾儿DAISY王啓飛fei潮人妈咪爱美甲,1,[],[],0,FALSE
一个人都无趣，两个人怎会有意思？,0,[],[],1,FALSE
今天的天府广场仁和春天，，,1,[],[],0,FALSE
先看视频，大家自己评判吧↓↓↓,0,[],[],1,FALSE
操他妈了，让不让人活了？,1,[],[],0,FALSE
原来在年轻时，我们都曾知识渊博！！！,0,[],[],1,FALSE
